co_municipio,co_ibge,no_municipio,uf,ano,rede,saeb_matematica,saeb_lingua_portuguesa,saeb_padronizado,ideb,posição estado,ideb_meta,etapa
2111102,211110,São João dos Patos,MA,2023,Municipal,216.18,203.98,5.798353,5.6,,,Anos Iniciais
2200301,220030,Alto Longá,PI,2023,Municipal,212.99,200.6,5.67602,5.6,,,Anos Iniciais
2201200,220120,Barras,PI,2023,Municipal,215.49,199.54,5.704457,5.6,,,Anos Iniciais
2204907,220490,Isaías Coelho,PI,2023,Municipal,218.17,191.86,5.615966,5.6,,,Anos Iniciais
2206704,220670,Nazaré do Piauí,PI,2023,Municipal,211.11,199.7,5.623779,5.6,,,Anos Iniciais
2206753,220675,Nossa Senhora de Nazaré,PI,2023,Municipal,214.18,199.25,5.674185,5.6,,,Anos Iniciais
2207777,220777,Patos do Piauí,PI,2023,Municipal,210.6,201.48,5.646409,5.6,,,Anos Iniciais
2211100,221110,União,PI,2023,Municipal,212.62,199.57,5.650232,5.6,,,Anos Iniciais
2211407,221140,Várzea Grande,PI,2023,Municipal,213.76,208.69,5.837806,5.6,,,Anos Iniciais
2211704,221170,Wall Ferraz,PI,2023,Municipal,204.36,203.66,5.566962,5.6,,,Anos Iniciais
2300150,230015,Acarape,CE,2023,Municipal,208.45,200.93,5.595379,5.6,,,Anos Iniciais
2300804,230080,Antonina do Norte,CE,2023,Municipal,206.29,201.01,5.555612,5.6,,,Anos Iniciais
2305407,230540,Icó,CE,2023,Municipal,205.98,206.16,5.643332,5.6,,,Anos Iniciais
2307106,230710,Jardim,CE,2023,Municipal,208.5,202.35,5.622151,5.6,,,Anos Iniciais
2401008,240100,Apodi,RN,2023,Municipal,211.24,209.16,5.79826,5.6,,,Anos Iniciais
2405702,240570,Jardim do Seridó,RN,2023,Municipal,219.5,200.49,5.798257,5.6,,,Anos Iniciais
2406502,240650,Lagoa Nova,RN,2023,Municipal,214.08,203.6,5.751367,5.6,,,Anos Iniciais
2408003,240800,Mossoró,RN,2023,Municipal,215.44,210.31,5.899321,5.6,,,Anos Iniciais
2412500,241250,São Miguel,RN,2023,Municipal,212.69,210.38,5.848113,5.6,,,Anos Iniciais
2413805,241380,Taboleiro Grande,RN,2023,Municipal,206.91,205.5,5.64908,5.6,,,Anos Iniciais
2505709,250570,Dona Inês,PB,2023,Municipal,212.69,196.62,5.597931,5.6,,,Anos Iniciais
2506202,250620,Frei Martinho,PB,2023,Municipal,208.29,199.1,5.559053,5.6,,,Anos Iniciais
2508406,250840,Lastro,PB,2023,Municipal,215.06,200.63,5.716069,5.6,,,Anos Iniciais
2509156,250915,Marizópolis,PB,2023,Municipal,212.95,196.87,5.607439,5.6,,,Anos Iniciais
2512200,251220,Prata,PB,2023,Municipal,210.35,201.76,5.646729,5.6,,,Anos Iniciais
2512408,251240,Puxinanã,PB,2023,Municipal,210.9,201.2,5.647044,5.6,,,Anos Iniciais
2514800,251480,São José dos Cordeiros,PB,2023,Municipal,215.23,203.08,5.763859,5.6,,,Anos Iniciais
2515401,251540,São Vicente do Seridó,PB,2023,Municipal,210.46,201.56,5.645192,5.6,,,Anos Iniciais
2516300,251630,Sumé,PB,2023,Municipal,209.05,205.41,5.688284,5.6,,,Anos Iniciais
2516805,251680,Triunfo,PB,2023,Municipal,214.19,194.1,5.580739,5.6,,,Anos Iniciais
2603801,260380,Capoeiras,PE,2023,Municipal,211.53,197.79,5.597067,5.6,,,Anos Iniciais
2605301,260530,Exu,PE,2023,Municipal,213.12,199.02,5.649774,5.6,,,Anos Iniciais
2605400,260540,Feira Nova,PE,2023,Municipal,214.84,201.51,5.727871,5.6,,,Anos Iniciais
2605608,260560,Flores,PE,2023,Municipal,209.43,205.21,5.691899,5.6,,,Anos Iniciais
2606101,260610,Glória do Goitá,PE,2023,Municipal,212.39,197.97,5.616752,5.6,,,Anos Iniciais
2606804,260680,Igarassu,PE,2023,Municipal,212.33,203.68,5.719425,5.6,,,Anos Iniciais
2607208,260720,Ipojuca,PE,2023,Municipal,213.39,198.79,5.650745,5.6,,,Anos Iniciais
2608255,260825,Jucati,PE,2023,Municipal,216.43,202.1,5.768942,5.6,,,Anos Iniciais
2613008,261300,São Bento do Una,PE,2023,Municipal,214.08,201.34,5.710276,5.6,,,Anos Iniciais
2616001,261600,Venturosa,PE,2023,Municipal,211.56,200.03,5.638366,5.6,,,Anos Iniciais
2700102,270010,Água Branca,AL,2023,Municipal,213.4,201.83,5.706208,5.6,,,Anos Iniciais
2701704,270170,Capela,AL,2023,Municipal,210.1,202.07,5.647595,5.6,,,Anos Iniciais
2702801,270280,Flexeiras,AL,2023,Municipal,209.94,199.92,5.60545,5.6,,,Anos Iniciais
2708907,270890,Satuba,AL,2023,Municipal,211.01,199.93,5.626052,5.6,,,Anos Iniciais
2909109,290910,Coribe,BA,2023,Municipal,214.94,203.52,5.766325,5.6,,,Anos Iniciais
2910776,291077,Feira da Mata,BA,2023,Municipal,211.97,204.94,5.735464,5.6,,,Anos Iniciais
2924900,292490,Planaltino,BA,2023,Municipal,207.77,205.87,5.67222,5.6,,,Anos Iniciais
2927309,292730,Salinas da Margarida,BA,2023,Municipal,227.83,208.89,6.109954,5.6,,,Anos Iniciais
2929107,292910,São Felipe,BA,2023,Municipal,215.12,194.85,5.612124,5.6,,,Anos Iniciais
2931806,293180,Tremedal,BA,2023,Municipal,215.64,210.12,5.899684,5.6,,,Anos Iniciais
2933307,293330,Vitória da Conquista,BA,2023,Municipal,220.15,211.86,6.017389,5.6,,,Anos Iniciais
3101508,310150,Além Paraíba,MG,2023,Municipal,210.52,199.64,5.611428,5.6,,,Anos Iniciais
3112059,311205,Cantagalo,MG,2023,Municipal,219.23,193.89,5.673104,5.6,,,Anos Iniciais
3114600,311460,Carrancas,MG,2023,Municipal,219.48,199.7,5.783511,5.6,,,Anos Iniciais
3115300,311530,Cataguases,MG,2023,Municipal,214.49,203.41,5.755737,5.6,,,Anos Iniciais
3116902,311690,Comendador Gomes,MG,2023,Municipal,210.82,200.65,5.635517,5.6,,,Anos Iniciais
3117306,311730,Conceição das Alagoas,MG,2023,Municipal,206.17,201.69,5.565686,5.6,,,Anos Iniciais
3118403,311840,Conselheiro Pena,MG,2023,Municipal,212.51,197.6,5.612314,5.6,,,Anos Iniciais
3118601,311860,Contagem,MG,2023,Municipal,210.98,203.79,5.695661,5.6,,,Anos Iniciais
3118809,311880,Coração de Jesus,MG,2023,Municipal,213.22,197.38,5.621864,5.6,,,Anos Iniciais
3119104,311910,Corinto,MG,2023,Municipal,213.1,198.26,5.635574,5.6,,,Anos Iniciais
3120300,312030,Cristália,MG,2023,Municipal,206.6,202.14,5.582074,5.6,,,Anos Iniciais
3122108,312210,Divino das Laranjeiras,MG,2023,Municipal,202.17,209.95,5.639532,5.6,,,Anos Iniciais
3125606,312560,Felisburgo,MG,2023,Municipal,207.11,201.69,5.583625,5.6,,,Anos Iniciais
3126604,312660,Francisco Dumont,MG,2023,Municipal,214.91,196.5,5.638116,5.6,,,Anos Iniciais
3126703,312670,Francisco Sá,MG,2023,Municipal,210.81,200.09,5.625144,5.6,,,Anos Iniciais
3128253,312825,Guaraciama,MG,2023,Municipal,207.4,203.49,5.621886,5.6,,,Anos Iniciais
3131109,313110,Inimutaba,MG,2023,Municipal,210.45,205.15,5.710274,5.6,,,Anos Iniciais
3134509,313450,Itutinga,MG,2023,Municipal,217.23,208.48,5.900209,5.6,,,Anos Iniciais
3137304,313730,Lagoa dos Patos,MG,2023,Municipal,210.47,202.5,5.662474,5.6,,,Anos Iniciais
3138609,313860,Lima Duarte,MG,2023,Municipal,210.4,201.42,5.641502,5.6,,,Anos Iniciais
3138682,313868,Luislândia,MG,2023,Municipal,207.28,202.24,5.596869,5.6,,,Anos Iniciais
3140001,314000,Mariana,MG,2023,Municipal,210.27,200.48,5.62193,5.6,,,Anos Iniciais
3140555,314055,Mata Verde,MG,2023,Municipal,213.05,209.25,5.834438,5.6,,,Anos Iniciais
3141108,314110,Matozinhos,MG,2023,Municipal,211.1,200.41,5.636497,5.6,,,Anos Iniciais
3141405,314140,Medina,MG,2023,Municipal,211.96,200.04,5.646182,5.6,,,Anos Iniciais
3142007,314200,Mirabela,MG,2023,Municipal,207.9,201.03,5.586701,5.6,,,Anos Iniciais
3143609,314360,Morro da Garça,MG,2023,Municipal,214.32,200.67,5.702675,5.6,,,Anos Iniciais
3145604,314560,Oliveira,MG,2023,Municipal,217.29,201.59,5.776081,5.6,,,Anos Iniciais
3146206,314620,Ouro Verde de Minas,MG,2023,Municipal,210.35,201.78,5.647093,5.6,,,Anos Iniciais
3147006,314700,Paracatu,MG,2023,Municipal,207.45,200.07,5.560659,5.6,,,Anos Iniciais
3147808,314780,Passa Vinte,MG,2023,Municipal,234.54,202.72,6.125825,5.6,,,Anos Iniciais
3150158,315015,Piedade de Caratinga,MG,2023,Municipal,213.96,197.63,5.640532,5.6,,,Anos Iniciais
3157807,315780,Santa Luzia,MG,2023,Municipal,212.5,204.06,5.729578,5.6,,,Anos Iniciais
3157906,315790,Santa Margarida,MG,2023,Municipal,212.72,201.39,5.685231,5.6,,,Anos Iniciais
3158201,315820,Santa Maria do Suaçuí,MG,2023,Municipal,213.38,194.96,5.580917,5.6,,,Anos Iniciais
3161056,316105,São Félix de Minas,MG,2023,Municipal,207.56,203.57,5.626394,5.6,,,Anos Iniciais
3165107,316510,São Tomás de Aquino,MG,2023,Municipal,213.04,206.47,5.783702,5.6,,,Anos Iniciais
3166105,316610,Senhora do Porto,MG,2023,Municipal,204.91,205.09,5.603458,5.6,,,Anos Iniciais
3167905,316790,Tabuleiro,MG,2023,Municipal,213.86,205.02,5.772987,5.6,,,Anos Iniciais
3169505,316950,Tumiritinga,MG,2023,Municipal,209.34,201.31,5.619273,5.6,,,Anos Iniciais
3170107,317010,Uberaba,MG,2023,Municipal,216.41,206.51,5.848742,5.6,,,Anos Iniciais
3170438,317043,União de Minas,MG,2023,Municipal,216.4,206.87,5.855096,5.6,,,Anos Iniciais
3170529,317052,Urucuia,MG,2023,Municipal,212.8,197.23,5.611121,5.6,,,Anos Iniciais
3171105,317110,Veríssimo,MG,2023,Municipal,213.06,198.52,5.639538,5.6,,,Anos Iniciais
4108502,410850,General Carneiro,PR,2023,Municipal,211.16,206.47,5.747824,5.6,,,Anos Iniciais
4111258,411125,Itaperuçu,PR,2023,Municipal,218.17,210.1,5.947602,5.6,,,Anos Iniciais
4117602,411760,Palmas,PR,2023,Municipal,211.37,202.4,5.677831,5.6,,,Anos Iniciais
4121000,412100,Querência do Norte,PR,2023,Municipal,221.85,207.24,5.965831,5.6,,,Anos Iniciais
4123857,412385,Santa Maria do Oeste,PR,2023,Municipal,223.35,204.74,5.949003,5.6,,,Anos Iniciais
4127601,412760,Tijucas do Sul,PR,2023,Municipal,214.36,204.61,5.775074,5.6,,,Anos Iniciais
4203204,420320,Camboriú,SC,2023,Municipal,215.72,209.53,5.890483,5.6,,,Anos Iniciais
4205803,420580,Garuva,SC,2023,Municipal,216.39,209.91,5.910178,5.6,,,Anos Iniciais
4215505,421550,Santa Cecília,SC,2023,Municipal,209.29,202.71,5.643773,5.6,,,Anos Iniciais
4216206,421620,São Francisco do Sul,SC,2023,Municipal,217.63,206.47,5.871297,5.6,,,Anos Iniciais
4219853,421985,Zortéa,SC,2023,Municipal,240.34,217.17,6.499239,5.6,,,Anos Iniciais
4304408,430440,Canela,RS,2023,Municipal,217.92,208.86,5.920286,5.6,,,Anos Iniciais
4306700,430670,Dona Francisca,RS,2023,Municipal,216.39,202.61,5.777451,5.6,,,Anos Iniciais
4309209,430920,Gravataí,RS,2023,Municipal,219.31,211.5,5.994813,5.6,,,Anos Iniciais
4310413,431041,Inhacorá,RS,2023,Municipal,221.64,205.91,5.937642,5.6,,,Anos Iniciais
4311205,431120,Júlio de Castilhos,RS,2023,Municipal,215.47,211.55,5.922439,5.6,,,Anos Iniciais
4314175,431417,Pedras Altas,RS,2023,Municipal,212.87,198.85,5.641912,5.6,,,Anos Iniciais
4317509,431750,Santo Ângelo,RS,2023,Municipal,218.17,209.95,5.944875,5.6,,,Anos Iniciais
4317707,431770,Santo Antônio das Missões,RS,2023,Municipal,216.82,211.47,5.946748,5.6,,,Anos Iniciais
4318101,431810,São Francisco de Assis,RS,2023,Municipal,211.75,203.28,5.701083,5.6,,,Anos Iniciais
4318903,431890,São Luiz Gonzaga,RS,2023,Municipal,219.53,209.16,5.956466,5.6,,,Anos Iniciais
4321436,432143,Terra de Areia,RS,2023,Municipal,221.27,218.46,6.158763,5.6,,,Anos Iniciais
5002902,500290,Cassilândia,MS,2023,Municipal,211.79,201.41,5.667847,5.6,,,Anos Iniciais
5003900,500390,Figueirão,MS,2023,Municipal,212.84,199.07,5.645339,5.6,,,Anos Iniciais
5008008,500800,Terenos,MS,2023,Municipal,211.01,204.62,5.711325,5.6,,,Anos Iniciais
5101407,510140,Aripuanã,MT,2023,Municipal,207.54,203.58,5.626194,5.6,,,Anos Iniciais
5102702,510270,Canarana,MT,2023,Municipal,214.33,198.1,5.656138,5.6,,,Anos Iniciais
5102793,510279,Carlinda,MT,2023,Municipal,207.43,201.11,5.579186,5.6,,,Anos Iniciais
5104203,510420,Guiratinga,MT,2023,Municipal,212.73,194.53,5.560695,5.6,,,Anos Iniciais
5106281,510628,Novo São Joaquim,MT,2023,Municipal,206.26,205.01,5.627767,5.6,,,Anos Iniciais
5107602,510760,Rondonópolis,MT,2023,Municipal,209.12,203.61,5.656892,5.6,,,Anos Iniciais
5108006,510800,Tapurah,MT,2023,Municipal,212.2,199.18,5.635126,5.6,,,Anos Iniciais
5200605,520060,Alto Paraíso de Goiás,GO,2023,Municipal,208.19,205.41,5.671872,5.6,,,Anos Iniciais
5201405,520140,Aparecida de Goiânia,GO,2023,Municipal,209.08,205.71,5.694311,5.6,,,Anos Iniciais
5203302,520330,Bela Vista de Goiás,GO,2023,Municipal,210.53,201.96,5.653801,5.6,,,Anos Iniciais
5205208,520520,Caturaí,GO,2023,Municipal,216.4,205.13,5.82346,5.6,,,Anos Iniciais
5211701,521170,Jandaia,GO,2023,Municipal,211.93,199.6,5.637609,5.6,,,Anos Iniciais
5212006,521200,Jaupaci,GO,2023,Municipal,211.93,198.91,5.625064,5.6,,,Anos Iniciais
5214838,521483,Nova Crixás,GO,2023,Municipal,215.51,207.46,5.848839,5.6,,,Anos Iniciais
5220157,522015,São Luiz do Norte,GO,2023,Municipal,207.61,200.46,5.570803,5.6,,,Anos Iniciais
5220264,522026,São Miguel do Passa Quatro,GO,2023,Municipal,210.44,203.13,5.673356,5.6,,,Anos Iniciais
5221858,522185,Valparaíso de Goiás,GO,2023,Municipal,215.33,209.6,5.884313,5.6,,,Anos Iniciais
3300209,330020,Araruama,RJ,2023,Municipal,219.42,211.45,5.996003,5.5,45,,Anos Iniciais
3300233,330023,Armação dos Búzios,RJ,2023,Municipal,226.62,219.68,6.283044,5.5,46,,Anos Iniciais
3304607,330460,Santa Maria Madalena,RJ,2023,Municipal,233.15,222.41,6.457298,5.5,47,,Anos Iniciais
3306156,330615,Varre-Sai,RJ,2023,Municipal,212.68,202.42,5.703195,5.5,48,,Anos Iniciais
3204302,320430,Presidente Kennedy,ES,2023,Municipal,217.24,205.68,5.849491,5.5,75,,Anos Iniciais
3205002,320500,Serra,ES,2023,Municipal,212.24,205.82,5.756616,5.5,76,,Anos Iniciais
3502754,350275,Araçariguama,SP,2023,Municipal,217.98,206.68,5.881795,5.5,600,,Anos Iniciais
3504305,350430,Avaí,SP,2023,Municipal,205.75,200.25,5.531489,5.5,601,,Anos Iniciais
3506706,350670,Boa Esperança do Sul,SP,2023,Municipal,212.11,195.35,5.563772,5.5,602,,Anos Iniciais
3509957,350995,Canas,SP,2023,Municipal,221.94,204.49,5.917549,5.5,603,,Anos Iniciais
3521002,352100,Iperó,SP,2023,Municipal,209.46,199.71,5.592472,5.5,604,,Anos Iniciais
3524105,352410,Ituverava,SP,2023,Municipal,214.79,200.0,5.699462,5.5,605,,Anos Iniciais
3530508,353050,Mococa,SP,2023,Municipal,214.97,201.58,5.731625,5.5,606,,Anos Iniciais
3532157,353215,Nantes,SP,2023,Municipal,204.28,200.2,5.502526,5.5,607,,Anos Iniciais
3538907,353890,Pirajuí,SP,2023,Municipal,203.89,199.13,5.475629,5.5,608,,Anos Iniciais
3552007,355200,Silveiras,SP,2023,Municipal,213.98,199.64,5.677459,5.5,609,,Anos Iniciais
3553658,355365,Taquaral,SP,2023,Municipal,202.81,199.03,5.4532,5.5,610,,Anos Iniciais
1100320,110032,São Miguel do Guaporé,RO,2023,Municipal,207.79,198.46,5.537874,5.5,,,Anos Iniciais
1303205,130320,Novo Airão,AM,2023,Municipal,215.01,201.5,5.730933,5.5,,,Anos Iniciais
1504422,150442,Marituba,PA,2023,Municipal,208.6,200.79,5.595696,5.5,,,Anos Iniciais
1505908,150590,Porto de Moz,PA,2023,Municipal,220.78,199.03,5.796139,5.5,,,Anos Iniciais
1709500,170950,Gurupi,TO,2023,Municipal,210.03,199.12,5.592622,5.5,,,Anos Iniciais
1710508,171050,Itacajá,TO,2023,Municipal,210.56,202.05,5.65601,5.5,,,Anos Iniciais
1720978,172097,Talismã,TO,2023,Municipal,209.16,195.09,5.502747,5.5,,,Anos Iniciais
1721208,172120,Tocantinópolis,TO,2023,Municipal,210.27,201.64,5.643021,5.5,,,Anos Iniciais
2100055,210005,Açailândia,MA,2023,Municipal,207.35,200.53,5.567114,5.5,,,Anos Iniciais
2104107,210410,Fortaleza dos Nogueiras,MA,2023,Municipal,212.81,195.14,5.573312,5.5,,,Anos Iniciais
2105302,210530,Imperatriz,MA,2023,Municipal,207.87,201.65,5.597401,5.5,,,Anos Iniciais
2105807,210580,Lago do Junco,MA,2023,Municipal,206.03,196.32,5.465378,5.5,,,Anos Iniciais
2108207,210820,Pedreiras,MA,2023,Municipal,206.97,201.01,5.568589,5.5,,,Anos Iniciais
2109601,210960,Rosário,MA,2023,Municipal,210.82,198.89,5.603517,5.5,,,Anos Iniciais
2110906,211090,São Francisco do Maranhão,MA,2023,Municipal,208.15,200.4,5.580017,5.5,,,Anos Iniciais
2111300,211130,São Luís,MA,2023,Municipal,206.34,201.41,5.563839,5.5,,,Anos Iniciais
2111953,211195,Sucupira do Riachão,MA,2023,Municipal,210.51,196.23,5.549237,5.5,,,Anos Iniciais
2112506,211250,Tutóia,MA,2023,Municipal,208.8,209.97,5.766422,5.5,,,Anos Iniciais
2201960,220196,Brasileira,PI,2023,Municipal,209.47,192.97,5.470117,5.5,,,Anos Iniciais
2202000,220200,Buriti dos Lopes,PI,2023,Municipal,207.94,197.04,5.514919,5.5,,,Anos Iniciais
2202109,220210,Campinas do Piauí,PI,2023,Municipal,199.06,215.8,5.686544,5.5,,,Anos Iniciais
2202539,220253,Caraúbas do Piauí,PI,2023,Municipal,219.31,224.11,6.224085,5.5,,,Anos Iniciais
2202851,220285,Coronel José Dias,PI,2023,Municipal,216.51,201.64,5.762105,5.5,,,Anos Iniciais
2203206,220320,Curimatá,PI,2023,Municipal,210.59,193.95,5.50931,5.5,,,Anos Iniciais
2203453,220345,Dom Inocêncio,PI,2023,Municipal,208.59,194.58,5.482596,5.5,,,Anos Iniciais
2204204,220420,Francisco Santos,PI,2023,Municipal,216.59,190.84,5.567268,5.5,,,Anos Iniciais
2204709,220470,Inhuma,PI,2023,Municipal,204.29,198.82,5.477626,5.5,,,Anos Iniciais
2207702,220770,Parnaíba,PI,2023,Municipal,210.58,205.44,5.718028,5.5,,,Anos Iniciais
2209153,220915,Santa Cruz dos Milagres,PI,2023,Municipal,214.68,203.77,5.765908,5.5,,,Anos Iniciais
2209559,220955,São Braz do Piauí,PI,2023,Municipal,206.16,203.25,5.593858,5.5,,,Anos Iniciais
2210003,221000,São João do Piauí,PI,2023,Municipal,209.21,197.41,5.545883,5.5,,,Anos Iniciais
2210102,221010,São José do Peixe,PI,2023,Municipal,208.14,193.38,5.45219,5.5,,,Anos Iniciais
2301703,230170,Aurora,CE,2023,Municipal,205.39,199.9,5.518255,5.5,,,Anos Iniciais
2301901,230190,Barbalha,CE,2023,Municipal,203.83,202.37,5.533393,5.5,,,Anos Iniciais
2302701,230270,Campos Sales,CE,2023,Municipal,204.79,200.8,5.523168,5.5,,,Anos Iniciais
2303600,230360,Catarina,CE,2023,Municipal,204.93,197.6,5.467658,5.5,,,Anos Iniciais
2303709,230370,Caucaia,CE,2023,Municipal,205.81,201.63,5.557724,5.5,,,Anos Iniciais
2304954,230495,Guaiúba,CE,2023,Municipal,205.98,199.98,5.530969,5.5,,,Anos Iniciais
2307304,230730,Juazeiro do Norte,CE,2023,Municipal,203.38,203.15,5.538987,5.5,,,Anos Iniciais
2308104,230810,Mauriti,CE,2023,Municipal,206.29,197.67,5.494885,5.5,,,Anos Iniciais
2308401,230840,Missão Velha,CE,2023,Municipal,207.0,196.05,5.47898,5.5,,,Anos Iniciais
2311207,231120,Potengi,CE,2023,Municipal,212.58,197.95,5.620014,5.5,,,Anos Iniciais
2312601,231260,São Luís do Curu,CE,2023,Municipal,204.37,203.07,5.556425,5.5,,,Anos Iniciais
2313757,231375,Umirim,CE,2023,Municipal,203.6,198.35,5.455913,5.5,,,Anos Iniciais
2401305,240130,Campo Grande,RN,2023,Municipal,214.14,205.4,5.785239,5.5,,,Anos Iniciais
2403301,240330,Encanto,RN,2023,Municipal,214.06,207.43,5.820622,5.5,,,Anos Iniciais
2413300,241330,Serra de São Bento,RN,2023,Municipal,206.11,209.57,5.707813,5.5,,,Anos Iniciais
2500536,250053,Alcantil,PB,2023,Municipal,217.7,195.61,5.675178,5.5,,,Anos Iniciais
2502052,250205,Bernardino Batista,PB,2023,Municipal,214.09,197.87,5.647376,5.5,,,Anos Iniciais
2502300,250230,Bom Sucesso,PB,2023,Municipal,212.76,204.46,5.741813,5.5,,,Anos Iniciais
2503407,250340,Cacimba de Areia,PB,2023,Municipal,206.57,206.65,5.663501,5.5,,,Anos Iniciais
2507606,250760,Juarez Távora,PB,2023,Municipal,210.35,195.39,5.530911,5.5,,,Anos Iniciais
2508703,250870,Mãe d'Água,PB,2023,Municipal,218.18,188.16,5.548884,5.5,,,Anos Iniciais
2512606,251260,Quixaba,PB,2023,Municipal,206.54,199.93,5.540747,5.5,,,Anos Iniciais
2516706,251670,Teixeira,PB,2023,Municipal,205.53,197.67,5.480381,5.5,,,Anos Iniciais
2600302,260030,Agrestina,PE,2023,Municipal,216.11,204.38,5.804289,5.5,,,Anos Iniciais
2602209,260220,Bom Jardim,PE,2023,Municipal,210.2,198.64,5.587139,5.5,,,Anos Iniciais
2606002,260600,Garanhuns,PE,2023,Municipal,209.87,204.14,5.680842,5.5,,,Anos Iniciais
2606309,260630,Granito,PE,2023,Municipal,213.72,194.32,5.57577,5.5,,,Anos Iniciais
2608404,260840,Jurema,PE,2023,Municipal,213.05,202.57,5.712983,5.5,,,Anos Iniciais
2608602,260860,Lagoa do Ouro,PE,2023,Municipal,206.62,201.47,5.570273,5.5,,,Anos Iniciais
2608750,260875,Lagoa Grande,PE,2023,Municipal,205.3,197.59,5.474537,5.5,,,Anos Iniciais
2609709,260970,Orobó,PE,2023,Municipal,208.28,199.25,5.561589,5.5,,,Anos Iniciais
2611606,261160,Recife,PE,2023,Municipal,207.57,199.9,5.559858,5.5,,,Anos Iniciais
2613206,261320,São João,PE,2023,Municipal,213.36,202.07,5.709808,5.5,,,Anos Iniciais
2615508,261550,Tracunhaém,PE,2023,Municipal,210.43,197.7,5.574438,5.5,,,Anos Iniciais
2615805,261580,Tupanatinga,PE,2023,Municipal,226.44,207.95,6.066336,5.5,,,Anos Iniciais
2616506,261650,Xexéu,PE,2023,Municipal,207.09,197.04,5.498697,5.5,,,Anos Iniciais
2700300,270030,Arapiraca,AL,2023,Municipal,212.47,199.96,5.65446,5.5,,,Anos Iniciais
2700607,270060,Barra de São Miguel,AL,2023,Municipal,209.6,198.07,5.565325,5.5,,,Anos Iniciais
2704401,270440,Major Isidoro,AL,2023,Municipal,207.29,198.35,5.526332,5.5,,,Anos Iniciais
2706604,270660,Paulo Jacinto,AL,2023,Municipal,212.67,193.47,5.540277,5.5,,,Anos Iniciais
2904001,290400,Boninal,BA,2023,Municipal,210.27,194.87,5.51993,5.5,,,Anos Iniciais
2907301,290730,Castro Alves,BA,2023,Municipal,208.08,198.15,5.537772,5.5,,,Anos Iniciais
2909000,290900,Cordeiros,BA,2023,Municipal,208.42,199.65,5.571534,5.5,,,Anos Iniciais
2911253,291125,Gavião,BA,2023,Municipal,215.45,202.77,5.762421,5.5,,,Anos Iniciais
2911600,291160,Governador Mangabeira,BA,2023,Municipal,211.71,205.21,5.735411,5.5,,,Anos Iniciais
2912400,291240,Ibipeba,BA,2023,Municipal,208.62,202.49,5.626987,5.5,,,Anos Iniciais
2916203,291620,Itapé,BA,2023,Municipal,211.25,205.75,5.73645,5.5,,,Anos Iniciais
2918704,291870,Lafaiete Coutinho,BA,2023,Municipal,202.29,204.54,5.543458,5.5,,,Anos Iniciais
2920502,292050,Maracás,BA,2023,Municipal,206.69,202.92,5.597973,5.5,,,Anos Iniciais
2921054,292105,Matina,BA,2023,Municipal,206.73,200.52,5.5551,5.5,,,Anos Iniciais
2922102,292210,Mundo Novo,BA,2023,Municipal,202.71,199.12,5.452928,5.5,,,Anos Iniciais
2928901,292890,São Desidério,BA,2023,Municipal,210.12,197.4,5.563067,5.5,,,Anos Iniciais
2931004,293100,Tanhaçu,BA,2023,Municipal,217.98,203.58,5.825431,5.5,,,Anos Iniciais
3106903,310690,Bicas,MG,2023,Municipal,210.14,199.3,5.597994,5.5,,,Anos Iniciais
3107703,310770,Bom Jesus do Amparo,MG,2023,Municipal,226.65,216.43,6.224525,5.5,,,Anos Iniciais
3109451,310945,Cabeceira Grande,MG,2023,Municipal,219.24,207.02,5.912022,5.5,,,Anos Iniciais
